No errors
No warnings
217 ms
data source=metars
4712 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
UTNU 150930Z 06011KT CAVOK 30/00 Q1015 R13/CLRD70 NOSIG,UTNU,2015-06-15T09:30:00Z,41.58,60.63,30.0,0.0,60,11,,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,98.0
UTNN 150930Z 03013KT CAVOK 30/M02 Q1016 R33/CLRD60 NOSIG,UTNN,2015-06-15T09:30:00Z,42.48,59.63,30.0,-2.0,30,13,,6.21,30.0,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,67.0
LFLW 150930Z AUTO 31006KT 270V340 9999 BKN016 BKN022 OVC041 16/12 Q1018,LFLW,2015-06-15T09:30:00Z,44.88,2.42,16.0,12.0,310,6,,6.21,30.059055,,,TRUE,,,,,,,,BKN,1600,BKN,2200,OVC,4100,,,MVFR,,,,,,,,,,,,METAR,639.0
YBMA 150930Z AUTO 17004KT 9999 // SCT115 24/16 Q1015,YBMA,2015-06-15T09:30:00Z,-20.67,139.47,24.0,16.0,170,4,,6.21,29.970472,,,TRUE,,,,,,,,SCT,11500,,,,,,,VFR,,,,,,,,,,,,METAR,344.0
YBHM 150930Z AUTO 14015KT 9999 // SCT010 SCT016 21/20 Q1018,YBHM,2015-06-15T09:30:00Z,-20.35,148.95,21.0,20.0,140,15,,6.21,30.059055,,,TRUE,,,,,,,,SCT,1000,SCT,1600,,,,,VFR,,,,,,,,,,,,METAR,5.0
HSSS 150930Z 03007KT CAVOK Q1010,HSSS,2015-06-15T09:30:00Z,15.58,32.53,,,30,7,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,380.0
UMKK 150930Z 29005G10MPS 250V360 9999 BKN032 15/01 Q1013 R24/70D NOSIG RMK QFE759/1012,UMKK,2015-06-15T09:30:00Z,54.88,20.6,15.0,1.0,290,10,19,6.21,29.911417,,,,,,TRUE,,,,,BKN,3200,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
ULOO 150930Z 26006MPS P6000 FEW040CB BKN050 19/12 Q1003 R19/190060 RMK QFE748,ULOO,2015-06-15T09:30:00Z,57.78,28.4,19.0,12.0,260,12,,3.73,29.616142,,,,,,,,,,,FEW,4000,BKN,5000,,,,,MVFR,,,,,,,,,,,,METAR,47.0
YAMB 150930Z 00000KT 9999 FEW035 SCT052 15/13 Q1024,YAMB,2015-06-15T09:30:00Z,-27.63,152.72,15.0,13.0,0,0,,6.21,30.236221,,,,,,,,,,,FEW,3500,SCT,5200,,,,,VFR,,,,,,,,,,,,METAR,28.0
YGEL 150930Z 00000KT CAVOK 18/10 Q1016 RMK 6AC180,YGEL,2015-06-15T09:30:00Z,-28.8,114.7,18.0,10.0,0,0,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,37.0
YSTW 150930Z AUTO 14008KT 9999 // NCD 13/08 Q1023,YSTW,2015-06-15T09:30:00Z,-31.07,150.85,13.0,8.0,140,8,,6.21,30.206694,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,410.0
YHID 150930Z AUTO 13014KT 9999 // SCT019 SCT026 26/23 Q1010,YHID,2015-06-15T09:30:00Z,-10.58,142.3,26.0,23.0,130,14,,6.21,29.822834,,,TRUE,,,,,,,,SCT,1900,SCT,2600,,,,,VFR,,,,,,,,,,,,METAR,13.0
YPJT 150930Z AUTO 11004KT 9999 // NCD 13/07 Q1020,YPJT,2015-06-15T09:30:00Z,-32.1,115.88,13.0,7.0,110,4,,6.21,30.11811,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,30.0
YPWR 150930Z AUTO 12007KT 9999 // SCT024 15/13 Q1017,YPWR,2015-06-15T09:30:00Z,-31.12,136.82,15.0,13.0,120,7,,6.21,30.029528,,,TRUE,,,,,,,,SCT,2400,,,,,,,VFR,,,,,,,,,,,,METAR,167.0
YSDU 150930Z AUTO 08015KT 9999 // OVC100 15/11 Q1022,YSDU,2015-06-15T09:30:00Z,-32.22,148.57,15.0,11.0,80,15,,6.21,30.177166,,,TRUE,,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,275.0
YPGV 150930Z AUTO 15006KT 9999 // NCD 25/22 Q1011,YPGV,2015-06-15T09:30:00Z,-12.27,136.82,25.0,22.0,150,6,,6.21,29.852362,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,55.0
YPKU 150930Z AUTO 16005KT //// // SCT105 28/17 Q1011,YPKU,2015-06-15T09:30:00Z,-15.77,128.68,28.0,17.0,160,5,,,29.852362,,,TRUE,,,,,,,,SCT,10500,,,,,,,,,,,,,,,,,,,METAR,45.0
YFRT 150930Z AUTO 21007KT //// // ////// 15/10 Q1018,YFRT,2015-06-15T09:30:00Z,-30.83,128.12,15.0,10.0,210,7,,,30.059055,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,156.0
YCIN 150930Z AUTO 16005KT //// // NCD 27/06 Q1010,YCIN,2015-06-15T09:30:00Z,-17.58,123.83,27.0,6.0,160,5,,,29.822834,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,91.0
YLHI 150930Z AUTO 13007KT 9999 // SCT059 18/11 Q1026,YLHI,2015-06-15T09:30:00Z,-31.53,159.07,18.0,11.0,130,7,,6.21,30.295275,,,TRUE,,,,,,,,SCT,5900,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
YCFS 150930Z AUTO 28001KT 9999 // OVC051 16/15 Q1026,YCFS,2015-06-15T09:30:00Z,-30.32,153.12,16.0,15.0,280,1,,6.21,30.295275,,,TRUE,,,,,,,,OVC,5100,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
YWLM 150930Z AUTO 05011KT 9999 // BKN025 BKN046 16/13 Q1025,YWLM,2015-06-15T09:30:00Z,-32.8,151.83,16.0,13.0,50,11,,6.21,30.265747,,,TRUE,,,,,,,,BKN,2500,BKN,4600,,,,,MVFR,,,,,,,,,,,,METAR,9.0
YBRK 150930Z 11008KT 9999 BKN045 21/15 Q1020,YBRK,2015-06-15T09:30:00Z,-23.37,150.47,21.0,15.0,110,8,,6.21,30.11811,,,,,,,,,,,BKN,4500,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
YPPD 150930Z AUTO 31005KT 9999 // NCD 24/12 Q1013,YPPD,2015-06-15T09:30:00Z,-20.37,118.62,24.0,12.0,310,5,,6.21,29.911417,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,6.0
YSNF 150930Z 21001KT 9999 BKN047 16/08 Q1024,YSNF,2015-06-15T09:30:00Z,-29.02,167.92,16.0,8.0,210,1,,6.21,30.236221,,,,,,,,,,,BKN,4700,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
YMLT 150930Z AUTO 18006KT 9999 // OVC087 09/08 Q1028,YMLT,2015-06-15T09:30:00Z,-41.52,147.18,9.0,8.0,180,6,,6.21,30.35433,,,TRUE,,,,,,,,OVC,8700,,,,,,,VFR,,,,,,,,,,,,METAR,178.0
YMHB 150930Z 00000KT 9999 BKN050 10/08 Q1029,YMHB,2015-06-15T09:30:00Z,-42.82,147.52,10.0,8.0,0,0,,6.21,30.383858,,,,,,,,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
YPCC 150930Z 08011KT 9999 FEW022 SCT400 28/24 Q1009,YPCC,2015-06-15T09:30:00Z,-12.17,96.82,28.0,24.0,80,11,,6.21,29.793306,,,,,,,,,,,FEW,2200,SCT,40000,,,,,VFR,,,,,,,,,,,,METAR,3.0
YBRM 150930Z 24007KT CAVOK 26/15 Q1011,YBRM,2015-06-15T09:30:00Z,-17.93,122.22,26.0,15.0,240,7,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
YBTL 150930Z 11010KT CAVOK 23/19 Q1017 RMK HZ,YBTL,2015-06-15T09:30:00Z,-19.25,146.75,23.0,19.0,110,10,,6.21,30.029528,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
YPTN 150930Z AUTO 08006KT 9999 // SCT081 27/16 Q1011,YPTN,2015-06-15T09:30:00Z,-14.52,132.38,27.0,16.0,80,6,,6.21,29.852362,,,TRUE,,,,,,,,SCT,8100,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
YPLM 150930Z AUTO 27007KT 9999 // NCD 22/13 Q1013,YPLM,2015-06-15T09:30:00Z,-22.22,114.07,22.0,13.0,270,7,,6.21,29.911417,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,6.0
YPKG 150930Z AUTO 16005KT 9999 // NCD 13/04 Q1020,YPKG,2015-06-15T09:30:00Z,-30.77,121.45,13.0,4.0,160,5,,6.21,30.11811,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,360.0
YSCB 150930Z 13006KT 9999 VCSH SCT015 BKN025 BKN045 11/10 Q1026,YSCB,2015-06-15T09:30:00Z,-35.28,149.17,11.0,10.0,130,6,,6.21,30.295275,,,,,,,,,,VCSH,SCT,1500,BKN,2500,BKN,4500,,,MVFR,,,,,,,,,,,,METAR,577.0
YMAV 150930Z AUTO 00000KT 9999 -RA ////// 12/10 Q1022,YMAV,2015-06-15T09:30:00Z,-38.03,144.48,12.0,10.0,0,0,,6.21,30.177166,,,TRUE,,,,,,,-RA,,,,,,,,,,,,,,,,,,,,,METAR,8.0
YBAS 150930Z AUTO 00000KT 9999 // BKN096 18/11 Q1017,YBAS,2015-06-15T09:30:00Z,-23.8,133.9,18.0,11.0,0,0,,6.21,30.029528,,,TRUE,,,,,,,,BKN,9600,,,,,,,VFR,,,,,,,,,,,,METAR,541.0
YPPH 150930Z 12007KT CAVOK 14/07 Q1019,YPPH,2015-06-15T09:30:00Z,-31.93,115.98,14.0,7.0,120,7,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
YMML 150930Z 01004KT 9999 -RA NSC 12/10 Q1022 RMK 7SC075 NOSIG,YMML,2015-06-15T09:30:00Z,-37.67,144.82,12.0,10.0,10,4,,6.21,30.177166,,,,,,,,,,-RA,,,,,,,,,,,,,,,,,,,,,METAR,141.0
YPDN 150930Z 01007KT 9999 FEW035 27/21 Q1010 RMK SMOKE ALOFT,YPDN,2015-06-15T09:30:00Z,-12.42,130.9,27.0,21.0,10,7,,6.21,29.822834,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
YBBN 150930Z 13007KT 9999 -SHRA FEW015 BKN038 19/16 Q1024,YBBN,2015-06-15T09:30:00Z,-27.38,153.13,19.0,16.0,130,7,,6.21,30.236221,,,,,,,,,,-SHRA,FEW,1500,BKN,3800,,,,,VFR,,,,,,,,,,,,METAR,5.0
YPAD 150930Z 00000KT 9999 FEW020 BKN030 14/13 Q1018,YPAD,2015-06-15T09:30:00Z,-34.95,138.52,14.0,13.0,0,0,,6.21,30.059055,,,,,,,,,,,FEW,2000,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,4.0
UUYY 150930Z 20003MPS 9999 SCT033CB 19/12 Q1004 R19/29//51 NOSIG RMK QFE744/0993,UUYY,2015-06-15T09:30:00Z,61.65,50.82,19.0,12.0,200,6,,6.21,29.64567,,,,,,TRUE,,,,,SCT,3300,,,,,,,VFR,,,,,,,,,,,,METAR,119.0
UUOO 150930Z 21004MPS 150V260 CAVOK 32/08 Q1011 R30/090070 NOSIG RMK QFE744,UUOO,2015-06-15T09:30:00Z,51.82,39.23,32.0,8.0,210,8,,6.21,29.852362,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,157.0
ULAA 150930Z 11004MPS 070V150 9999 -RA OVC010 14/10 Q0997 R08/290060 NOSIG RMK QFE747/0996,ULAA,2015-06-15T09:30:00Z,64.6,40.72,14.0,10.0,110,8,,6.21,29.438976,,,,,,TRUE,,,,-RA,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,19.0
ULMM 150930Z 11006MPS 9999 SCT030 14/M03 Q0998 R13/090070 NOSIG RMK QFE742,ULMM,2015-06-15T09:30:00Z,68.78,32.75,14.0,-3.0,110,12,,6.21,29.468504,,,,,,TRUE,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,51.0
VOCI 150930Z 29005KT 8000 SCT018 FEW025CB BKN090 30/24 Q1006 NOSIG,VOCI,2015-06-15T09:30:00Z,10.15,76.4,30.0,24.0,290,5,,4.97,29.704725,,,,,,TRUE,,,,,SCT,1800,FEW,2500,BKN,9000,,,MVFR,,,,,,,,,,,,METAR,8.0
EIDL 150930Z 24005KT 180V280 CAVOK 14/05 Q1022,EIDL,2015-06-15T09:30:00Z,55.05,-8.33,14.0,5.0,240,5,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
GABS 150930Z 25009KT CAVOK 30/20 Q1016 NOSIG,GABS,2015-06-15T09:30:00Z,12.52,-7.95,30.0,20.0,250,9,,6.21,30.0,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,381.0
URFF 150930Z 00000MPS 9999 SCT040CB 28/17 Q1011 19010095 TEMPO VRB10G18MPS -TSRAGR SQ,URFF,2015-06-15T09:30:00Z,45.03,33.98,28.0,17.0,0,0,,6.21,29.852362,,,,,,,,,,,SCT,4000,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
URWW 150930Z 13005G10MPS 040V200 CAVOK 31/M00 Q1015 R11/010070 NOSIG,URWW,2015-06-15T09:30:00Z,48.78,44.33,31.0,0.0,130,10,19,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,147.0
URWI 150930Z 14010MPS 090V150 CAVOK 33/01 Q1012 R09/010065 NOSIG,URWI,2015-06-15T09:30:00Z,46.37,44.33,33.0,1.0,140,19,,6.21,29.88189,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,150.0
URWA 150930Z 13008MPS CAVOK 33/02 Q1014 R09/010070 NOSIG,URWA,2015-06-15T09:30:00Z,46.28,48.02,33.0,2.0,130,16,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,-20.0
URSS 150930Z 11001MPS 9999 SCT040CB OVC100 24/19 Q1011 R02/090070 R06/090070 NOSIG RMK MT OBSC R06/09002MPS QFE757,URSS,2015-06-15T09:30:00Z,43.45,39.95,24.0,19.0,110,2,,6.21,29.852362,,,,,,TRUE,,,,,SCT,4000,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,16.0
URRR 150930Z 11005MPS 080V150 CAVOK 29/09 Q1013 R04/CLRD70 NOSIG RMK QFE753/1004,URRR,2015-06-15T09:30:00Z,47.25,39.82,29.0,9.0,110,10,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,77.0
URMT 150930Z 09006MPS 9999 SCT026CB 22/15 Q1013 R07/110060 NOSIG RMK QFE720,URMT,2015-06-15T09:30:00Z,45.12,42.12,22.0,15.0,90,12,,6.21,29.911417,,,,,,TRUE,,,,,SCT,2600,,,,,,,VFR,,,,,,,,,,,,METAR,453.0
URMO 150930Z 25003MPS 210V310 9999 FEW043 SCT100 BKN230 24/13 Q1012 R10/010070 NOSIG RMK QFE715/0954,URMO,2015-06-15T09:30:00Z,43.2,44.6,24.0,13.0,250,6,,6.21,29.88189,,,,,,TRUE,,,,,FEW,4300,SCT,10000,BKN,23000,,,VFR,,,,,,,,,,,,METAR,510.0
URMN 150930Z 07002MPS 9999 FEW033 25/15 Q1011 R24/010070 NOSIG RMK QFE722,URMN,2015-06-15T09:30:00Z,43.52,43.63,25.0,15.0,70,4,,6.21,29.852362,,,,,,TRUE,,,,,FEW,3300,,,,,,,VFR,,,,,,,,,,,,METAR,445.0
URMM 150930Z 35003MPS 9999 SCT033 BKN160 25/13 Q1011 R30/000070 NOSIG RMK QFE730/0974,URMM,2015-06-15T09:30:00Z,44.22,43.1,25.0,13.0,350,6,,6.21,29.852362,,,,,,TRUE,,,,,SCT,3300,BKN,16000,,,,,VFR,,,,,,,,,,,,METAR,314.0
URML 150930Z 13008G11MPS 9999 NSC 26/16 Q1010 R14/01//70 NOSIG RMK QFE757/1010,URML,2015-06-15T09:30:00Z,42.82,47.65,26.0,16.0,130,16,21,6.21,29.822834,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,4.0
URKK 150930Z 07003MPS 9999 FEW036 BKN130 26/16 Q1011 R23C/19//65 NOSIG RMK QFE755,URKK,2015-06-15T09:30:00Z,45.03,39.15,26.0,16.0,70,6,,6.21,29.852362,,,,,,TRUE,,,,,FEW,3600,BKN,13000,,,,,VFR,,,,,,,,,,,,METAR,34.0
URKA 150930Z 23006MPS 9999 TS SCT026CB 26/21 Q1010 R22/010070 TEMPO 0500 +TSRAGR BKN003 BKN015CB RMK QFE753/1004,URKA,2015-06-15T09:30:00Z,45.0,37.35,26.0,21.0,230,12,,6.21,29.822834,,,,,,,,,,TS,SCT,2600,,,,,,,VFR,,,,,,,,,,,,METAR,53.0
VOML 150930Z 18003KT 8000 SCT012 FEW025TCU BKN080 28/25 Q1007 NOSIG,VOML,2015-06-15T09:30:00Z,12.97,74.88,28.0,25.0,180,3,,4.97,29.734253,,,,,,TRUE,,,,,SCT,1200,FEW,2500,BKN,8000,,,MVFR,,,,,,,,,,,,METAR,103.0
LFMY 150930Z AUTO 29004KT 240V340 CAVOK 24/16 Q1014,LFMY,2015-06-15T09:30:00Z,43.6,5.08,24.0,16.0,290,4,,6.21,29.940945,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
LFMO 150930Z AUTO 34006KT 300V040 CAVOK 25/15 Q1014,LFMO,2015-06-15T09:30:00Z,44.12,4.87,25.0,15.0,340,6,,6.21,29.940945,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
LFKS 150930Z AUTO 11006KT 060V140 CAVOK 25/18 Q1014,LFKS,2015-06-15T09:30:00Z,41.92,9.4,25.0,18.0,110,6,,6.21,29.940945,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
LFBM 150930Z AUTO VRB02KT 9999 SCT027 BKN056 BKN190 21/13 Q1018,LFBM,2015-06-15T09:30:00Z,43.92,-0.5,21.0,13.0,0,2,,6.21,30.059055,,,TRUE,,,,,,,,SCT,2700,BKN,5600,BKN,19000,,,VFR,,,,,,,,,,,,METAR,63.0
LFBG 150930Z AUTO 24005KT 9999 OVC010 16/14 Q1018,LFBG,2015-06-15T09:30:00Z,45.67,-0.32,16.0,14.0,240,5,,6.21,30.059055,,,TRUE,,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,31.0
LFBC 150930Z AUTO VRB03KT 9999 SCT023 BKN031 OVC041 18/15 Q1018,LFBC,2015-06-15T09:30:00Z,44.52,-1.12,18.0,15.0,0,3,,6.21,30.059055,,,TRUE,,,,,,,,SCT,2300,BKN,3100,OVC,4100,,,VFR,,,,,,,,,,,,METAR,33.0
LFYR 150930Z AUTO VRB03KT 7000 -RA BKN009 BKN062 16/16 Q1017,LFYR,2015-06-15T09:30:00Z,47.32,1.67,16.0,16.0,0,3,,4.35,30.029528,,,TRUE,,,,,,,-RA,BKN,900,BKN,6200,,,,,IFR,,,,,,,,,,,,METAR,86.0
LFSX 150930Z AUTO VRB01KT 9999 -RA FEW008 SCT012 BKN048 18/16 Q1015,LFSX,2015-06-15T09:30:00Z,47.77,6.33,18.0,16.0,0,1,,6.21,29.970472,,,TRUE,,,,,,,-RA,FEW,800,SCT,1200,BKN,4800,,,VFR,,,,,,,,,,,,METAR,273.0
LFSO 150930Z AUTO VRB02KT CAVOK 19/13 Q1016,LFSO,2015-06-15T09:30:00Z,48.57,5.97,19.0,13.0,0,2,,6.21,30.0,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,350.0
LFSI 150930Z AUTO 36005KT 300V060 CAVOK 21/14 Q1015,LFSI,2015-06-15T09:30:00Z,48.62,4.9,21.0,14.0,360,5,,6.21,29.970472,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,140.0
LRTC 150930Z 13007KT 080V160 9999 FEW044 30/19 Q1011,LRTC,2015-06-15T09:30:00Z,45.07,28.72,30.0,19.0,130,7,,6.21,29.852362,,,,,,,,,,,FEW,4400,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
LRSV 150930Z 26004KT 180V320 CAVOK 27/16 Q1011,LRSV,2015-06-15T09:30:00Z,47.68,26.35,27.0,16.0,260,4,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,351.0
LRIA 150930Z 08004KT 350V160 CAVOK 29/16 Q1010,LRIA,2015-06-15T09:30:00Z,47.17,27.62,29.0,16.0,80,4,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,104.0
LRCV 150930Z VRB04KT CAVOK 30/12 Q1012,LRCV,2015-06-15T09:30:00Z,44.32,23.88,30.0,12.0,0,4,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,191.0
LRBC 150930Z 23004KT 9999 FEW040CB 31/17 Q1010,LRBC,2015-06-15T09:30:00Z,46.52,26.92,31.0,17.0,230,4,,6.21,29.822834,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,185.0
LFMH 150930Z VRB03KT 9999 BKN033 22/13 Q1015 NOSIG,LFMH,2015-06-15T09:30:00Z,45.52,4.28,22.0,13.0,0,3,,6.21,29.970472,,,,,,TRUE,,,,,BKN,3300,,,,,,,VFR,,,,,,,,,,,,METAR,402.0
VIJP 150930Z 30011KT 3000 HZ SCT035 35/19 Q1002 NOSIG,VIJP,2015-06-15T09:30:00Z,26.82,75.78,35.0,19.0,300,11,,1.86,29.586615,,,,,,TRUE,,,,HZ,SCT,3500,,,,,,,IFR,,,,,,,,,,,,METAR,390.0
VIAR 150930Z 27006KT 210V350 5000 DU SCT040 BKN100 35/20 Q1001,VIAR,2015-06-15T09:30:00Z,31.7,74.8,35.0,20.0,270,6,,3.11,29.557087,,,,,,,,,,DU,SCT,4000,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,234.0
WAHS 150930Z 34008KT 8000 SCT018 31/22 Q1007 NOSIG,WAHS,2015-06-15T09:30:00Z,-6.98,110.38,31.0,22.0,340,8,,4.97,29.734253,,,,,,TRUE,,,,,SCT,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,5.0
WATT 150930Z 13005KT 9999 SCT017 29/24 Q1010 NOSIG,WATT,2015-06-15T09:30:00Z,-10.17,123.67,29.0,24.0,130,5,,6.21,29.822834,,,,,,TRUE,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,102.0
WIOO 150930Z 13004KT 9999 SCT012 31/24 Q1006 NOSIG,WIOO,2015-06-15T09:30:00Z,-0.15,109.4,31.0,24.0,130,4,,6.21,29.704725,,,,,,TRUE,,,,,SCT,1200,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
WIBB 150930Z 26010KT 7000 SCT012CB SCT014 29/26 Q1006,WIBB,2015-06-15T09:30:00Z,0.47,101.45,29.0,26.0,260,10,,4.35,29.704725,,,,,,,,,,,SCT,1200,SCT,1400,,,,,MVFR,,,,,,,,,,,,METAR,31.0
WIPP 150930Z 16005KT 9999 SCT013 31/22 Q1006 NOSIG,WIPP,2015-06-15T09:30:00Z,-2.88,104.7,31.0,22.0,160,5,,6.21,29.704725,,,,,,TRUE,,,,,SCT,1300,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
WALL 150930Z 23004KT 9999 FEW018CB SCT018 27/25Q1006 RMK CB TO E AND S,WALL,2015-06-15T09:30:00Z,-1.27,116.9,,,230,4,,6.21,29.704725,,,,,,,,,,,FEW,1800,SCT,1800,,,,,VFR,,,,,,,,,,,,METAR,3.0
WIEE 150930Z 17004KT 130V210 7000 FEW020 BKN080 26/23 Q1009,WIEE,2015-06-15T09:30:00Z,0.78,100.28,26.0,23.0,170,4,,4.35,29.793306,,,,,,,,,,,FEW,2000,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,5.0
WAMM 150930Z 10003KT 040V140 9000 SCT020 26/24 Q1008 TEMPO -RA,WAMM,2015-06-15T09:30:00Z,1.55,124.92,26.0,24.0,100,3,,5.59,29.763779,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,80.0
YBCS 150930Z 16008KT 9999 FEW025 23/20 Q1016,YBCS,2015-06-15T09:30:00Z,-16.87,145.75,23.0,20.0,160,8,,6.21,30.0,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
VIBN 150930Z 02004KT 6000 SCT200 38/22 Q0999,VIBN,2015-06-15T09:30:00Z,25.43,82.87,38.0,22.0,20,4,,3.73,29.498032,,,,,,,,,,,SCT,20000,,,,,,,MVFR,,,,,,,,,,,,SPECI,85.0
VILK 150930Z 09005KT 6000 FEW025 37/25 Q0999 NOSIG,VILK,2015-06-15T09:30:00Z,26.75,80.87,37.0,25.0,90,5,,3.73,29.498032,,,,,,TRUE,,,,,FEW,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,128.0
VIDP 150930Z 32006KT 2800 HZ SCT035 BKN100 37/21 Q1001 NOSIG,VIDP,2015-06-15T09:30:00Z,28.57,77.12,37.0,21.0,320,6,,1.74,29.557087,,,,,,TRUE,,,,HZ,SCT,3500,BKN,10000,,,,,IFR,,,,,,,,,,,,METAR,233.0
KRWV 150930Z AUTO 00000KT 23/23 A2996 RMK AO2,KRWV,2015-06-15T09:30:00Z,30.52,-96.7,23.0,23.0,0,0,,,29.958662,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,119.0
KHSP 150930Z AUTO 28014G22KT 10SM CLR 20/20 A3020 RMK AO2 T01990198,KHSP,2015-06-15T09:30:00Z,37.95,-79.82,19.9,19.8,280,14,22,10.0,30.200787,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1156.0
KCWA 150930Z AUTO 00000KT 7SM CLR 16/16 A2992 RMK AO2,KCWA,2015-06-15T09:30:00Z,44.78,-89.67,16.0,16.0,0,0,,7.0,29.920275,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,389.0
