KGYI,2015-05-22T13:55:00Z,15.3,13.0,100,14,,10.0,30.209646,,,,OVC,3100,,,,,,,METAR, AO2 LTG DSNT N AND W T01530130
K4A9,2015-05-22T13:55:00Z,15.0,5.0,50,8,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2
KEDN,2015-05-22T13:55:00Z,16.0,10.0,360,7,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KMOT,2015-05-22T13:54:00Z,16.1,4.4,150,5,,10.0,30.129921,,,,CLR,,,,,,,,METAR, AO2 SLP205 T01610044
KORF,2015-05-22T13:51:00Z,17.2,6.1,350,10,18,10.0,30.109253,,,,CLR,,,,,,,,METAR, AO2 SLP196 T01720061 TSNO
KLFT,2015-05-22T13:53:00Z,18.3,16.1,50,9,,10.0,30.171259,,,,OVC,800,,,,,,,METAR, AO2 SLP215 T01830161
KPVC,2015-05-22T14:15:00Z,14.0,8.0,270,3,,10.0,29.828741,,,,CLR,,,,,,,,METAR, AO1
KDCM,2015-05-22T14:15:00Z,19.0,5.0,50,8,,10.0,30.221457,,,,OVC,6000,,,,,,,METAR, AO2
KBCT,2015-05-22T13:55:00Z,29.0,21.0,50,4,,10.0,30.079725,,,,CLR,,,,,,,,METAR
KBHC,2015-05-22T13:55:00Z,21.0,12.0,310,4,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO2
K4A6,2015-05-22T13:35:00Z,14.0,7.0,40,12,16,10.0,30.280512,,,,CLR,,,,,,,,SPECI, AO2
KMCI,2015-05-22T13:53:00Z,13.3,10.6,230,5,,10.0,30.268702,,,,BKN,10000,BKN,14000,OVC,20000,,,METAR, AO2 SLP246 T01330106
KDYT,2015-05-22T13:54:00Z,8.0,3.0,40,3,,,30.250984,,,,,,,,,,,,METAR, AO2 PWINO
KLWC,2015-05-22T13:52:00Z,12.2,10.0,0,0,,9.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 SLP255 T01220100
K05U,2015-05-22T14:05:00Z,4.0,3.0,0,0,,7.0,29.97933,,,,FEW,10000,,,,,,,METAR, AO1
KGBK,2015-05-22T13:55:00Z,27.0,22.0,0,0,,10.0,30.109253,,,,CLR,,,,,,,,METAR, A01
KDRO,2015-05-22T13:53:00Z,7.2,4.4,50,4,,10.0,30.109253,,,,CLR,,,,,,,,METAR, AO2 SLP161 T00720044
KMCX,2015-05-22T13:55:00Z,15.1,8.8,0,0,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO2 T01510088
KPZQ,2015-05-22T13:55:00Z,6.6,-1.6,340,8,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T00661016
KORB,2015-05-22T14:01:00Z,13.0,-1.0,250,0,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO2
KUTA,2015-05-22T14:15:00Z,15.0,10.0,70,6,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO2
KHFD,2015-05-22T13:53:00Z,18.3,5.0,0,6,,10.0,29.861221,,,,CLR,,,,,,,,METAR, AO2 SLP113 T01830050
KXNA,2015-05-22T13:53:00Z,13.3,8.9,160,7,,10.0,30.280512,,,,CLR,,,,,,,,METAR, AO2 SLP251 T01330089
KSDF,2015-05-22T13:56:00Z,16.1,7.2,230,8,,10.0,30.259842,,,,FEW,25000,,,,,,,METAR, AO2 SLP247 T01610072
KP68,2015-05-22T13:53:00Z,3.9,2.2,190,3,,,29.958662,,,,,,,,,,,,METAR, AO1 SLP103 T00390022
KGVT,2015-05-22T13:55:00Z,15.0,10.0,90,7,,10.0,30.209646,,,,OVC,4300,,,,,,,SPECI, AO2 LTG DSNT W
KPCW,2015-05-22T13:57:00Z,15.0,6.0,350,8,,10.0,30.138779,,TRUE,,SCT,6000,,,,,,,SPECI, AO2 $
K4I3,2015-05-22T13:57:00Z,15.0,7.0,250,5,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO2
KIMM,2015-05-22T14:15:00Z,,,0,0,,,30.088583,,,,CLR,,,,,,,,METAR, A01 P000
KIRK,2015-05-22T13:55:00Z,16.1,8.3,310,6,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 SLP237 T01610083
KAIK,2015-05-22T13:55:00Z,19.0,6.0,30,12,,10.0,30.209646,,,,SCT,4500,,,,,,,METAR, AO2
KBYY,2015-05-22T13:55:00Z,22.9,22.3,70,10,,10.0,30.088583,,,,OVC,600,,,,,,,METAR, AO2 T02290223
KFLD,2015-05-22T13:53:00Z,13.3,-2.2,70,3,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 SLP237 T01331022
KOWA,2015-05-22T13:55:00Z,16.0,3.0,70,3,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KTPL,2015-05-22T14:15:00Z,17.0,14.0,80,9,,1.0,30.129921,,,,OVC,300,,,,,,,METAR, AO1
KQEX,2015-05-22T14:10:00Z,23.0,6.0,30,2,,6.21,29.949802,,,,CLR,,,,,,,,METAR, A02 TSNO
KNJM,2015-05-22T13:57:00Z,18.3,11.1,360,7,,10.0,30.15059,,,,SCT,2500,BKN,7500,BKN,15000,,,METAR, SLP214 T01830111
K2DP,2015-05-22T13:56:00Z,17.3,10.9,330,9,18,10.0,30.121063,,TRUE,,CLR,,,,,,,,METAR, AO2 SLPNO T01730109 $
KGOK,2015-05-22T14:01:00Z,11.7,10.6,100,7,,1.75,30.209646,,,RA BR,FEW,1500,SCT,2400,OVC,9500,,,METAR, AO2 P0002 T01170106
KHZX,2015-05-22T14:14:00Z,14.0,2.0,0,0,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2
KVPS,2015-05-22T13:55:00Z,19.9,11.9,10,10,,10.0,30.180119,,TRUE,,SCT,8000,BKN,18000,BKN,25000,,,SPECI, AO2A SLP220 T01990119 $
KHTO,2015-05-22T13:55:00Z,16.0,,310,10,,10.0,29.890747,,,,SKC,,,,,,,,METAR
KPAO,2015-05-22T13:52:00Z,14.0,12.0,290,4,,10.0,,,,,BKN,1500,BKN,4100,,,,,METAR
KEBA,2015-05-22T13:55:00Z,21.2,11.2,10,6,,10.0,30.230314,,,,CLR,,,,,,,,SPECI, AO2 T02120112
KVTN,2015-05-22T13:52:00Z,12.2,6.1,0,0,,10.0,30.171259,,,,CLR,,,,,,,,METAR, AO2 SLP216 T01220061
KHYW,2015-05-22T13:55:00Z,18.0,11.0,20,9,16,7.0,30.159449,,,,BKN,6000,,,,,,,METAR, AO2
KCDN,2015-05-22T14:15:00Z,19.0,7.0,20,12,,9.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 TSNO
KGRR,2015-05-22T13:53:00Z,13.9,-2.8,350,5,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP225 T01391028
KSCH,2015-05-22T13:59:00Z,16.0,4.0,300,14,20,10.0,29.878937,,,,CLR,,,,,,,,METAR
KPSN,2015-05-22T13:55:00Z,16.0,14.2,60,7,,10.0,30.188976,,,,OVC,800,,,,,,,METAR, AO2 T01600142
KO54,2015-05-22T13:55:00Z,10.0,8.0,20,3,,10.0,29.991142,,,,OVC,1300,,,,,,,METAR, AO1
KBMI,2015-05-22T13:56:00Z,17.2,8.3,320,5,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 T01720083 SLP223
KACV,2015-05-22T14:00:00Z,11.1,11.1,330,5,,6.0,30.029528,,,BR,SCT,1000,OVC,2800,,,,,METAR, AO2 T01110111
KPOC,2015-05-22T13:47:00Z,12.0,9.0,0,0,,10.0,30.02067,,,,BKN,1800,OVC,2600,,,,,METAR
KLAA,2015-05-22T13:53:00Z,11.1,8.3,170,15,22,10.0,30.0,,,,FEW,1800,OVC,8000,,,,,METAR, AO2 SLP139 T01110083 TSNO
KMAO,2015-05-22T14:15:00Z,19.0,8.0,360,11,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2
KPPQ,2015-05-22T13:55:00Z,17.0,8.3,280,7,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 T01700083
KASJ,2015-05-22T13:35:00Z,15.7,7.3,340,4,,10.0,30.15059,,,,CLR,,,,,,,,METAR, AO2 T01570073
KANJ,2015-05-22T13:55:00Z,5.0,-6.7,320,10,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP228 T00501067
KMMV,2015-05-22T13:53:00Z,11.7,10.6,210,3,,5.0,30.0,,,-RA BR,BKN,1400,OVC,1900,,,,,METAR, AO2 RAB12 SLP157 P0002 T01170106
KMDJ,2015-05-22T13:55:00Z,26.0,23.0,40,18,,8.0,30.159449,,,,FEW,1600,SCT,2500,BKN,6000,,,METAR, A01
KFWS,2015-05-22T13:55:00Z,16.0,15.0,90,3,,5.0,30.171259,,,BR,OVC,700,,,,,,,METAR
KGIC,2015-05-22T13:55:00Z,11.7,8.2,110,5,,10.0,29.940945,,,,CLR,,,,,,,,METAR, AO1 T01170082
KHLR,2015-05-22T13:59:00Z,17.0,17.0,80,9,,3.0,30.121063,,,-RA BR,OVC,300,,,,,,,METAR, AO2 RAB59
KGNR,2015-05-22T13:56:00Z,13.3,5.0,110,5,,,29.719488,,,,,,,,,,,,METAR, AO1 SLP069 T01330050
KPXE,2015-05-22T13:55:00Z,20.0,9.8,40,7,,10.0,30.188976,,,,CLR,,,,,,,,SPECI, AO2 T02000098
KBVE,2015-05-22T13:51:00Z,22.8,20.6,30,11,18,8.0,30.159449,,,,OVC,1200,,,,,,,METAR, AO2 SLP213 T02280206
KNKT,2015-05-22T13:54:00Z,18.3,10.0,20,14,19,10.0,30.159449,,,,FEW,2700,SCT,6500,,,,,METAR, AO2 SLP209 T01830100
KTCL,2015-05-22T13:53:00Z,15.6,8.9,40,7,,9.0,30.280512,,,,CLR,,,,,,,,METAR, AO2 SLP252 T01560089
KOZS,2015-05-22T13:55:00Z,15.0,7.0,0,0,,10.0,30.280512,,,,CLR,,,,,,,,METAR, AO2
KFYJ,2015-05-22T13:55:00Z,17.8,6.3,300,5,,10.0,30.15059,,,,CLR,,,,,,,,METAR, AO2 T01780063
KLLJ,2015-05-22T13:55:00Z,8.3,4.4,0,0,,10.0,29.97933,,,,SCT,11000,,,,,,,METAR, AO2 SLP114 T00830044
KRCR,2015-05-22T13:55:00Z,16.0,8.0,10,3,,10.0,30.171259,,,,CLR,,,,,,,,SPECI, AO2
KI67,2015-05-22T13:55:00Z,15.0,8.0,230,4,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO1
K3T5,2015-05-22T13:55:00Z,22.5,20.2,100,8,,10.0,30.088583,,,,OVC,1100,,,,,,,SPECI, AO2 T02250202
KSTK,2015-05-22T13:50:00Z,8.0,7.0,140,8,,10.0,30.070866,,,-RA,BKN,4000,OVC,4700,,,,,METAR, AO2 P0007
KSEG,2015-05-22T13:53:00Z,16.7,7.2,0,6,,10.0,30.029528,,,,CLR,,,,,,,,METAR, AO2 SLP168 T01670072
K8S0,2015-05-22T13:40:00Z,,,0,0,,,,,,,,,,,,,,,METAR
KFOZ,2015-05-22T14:13:00Z,16.0,2.0,220,3,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KOLE,2015-05-22T13:55:00Z,10.0,-1.0,310,11,16,10.0,30.008858,,,,SCT,3800,SCT,4600,SCT,7500,,,METAR, AO2
KROS,2015-05-22T14:16:00Z,14.0,4.6,0,0,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 T01400046
KQEN,2015-05-22T14:00:00Z,-3.0,-5.0,,,,6.21,,,,,CLR,,,,,,,,METAR, A02 TSNO
KD60,2015-05-22T13:55:00Z,14.0,7.0,0,0,,10.0,30.171259,,,,CLR,,,,,,,,SPECI, AO2
KOLF,2015-05-22T13:53:00Z,12.2,3.9,80,10,,10.0,30.100393,,,,CLR,,,,,,,,METAR, AO2 SLP192 T01220039
KQL5,2015-05-22T13:55:00Z,35.6,-0.2,200,3,,6.21,29.568897,,,,FEW,12000,FEW,15000,BKN,18000,,,METAR, LTG DSNT S SLP971 T03561002
KOSU,2015-05-22T13:53:00Z,15.6,6.7,0,5,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2 SLP213 T01560067
KOEO,2015-05-22T13:55:00Z,13.8,5.5,0,0,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2 T01380055
KGKY,2015-05-22T13:53:00Z,16.7,13.9,90,8,,10.0,30.159449,,,,OVC,800,,,,,,,METAR, AO2 RAB15E35 CIG 007V013 SLP209 P0001 T01670139
KP53,2015-05-22T13:56:00Z,6.1,1.1,10,6,,,30.239174,,,,,,,,,,,,METAR, AO1 SLP245 T00610011
KQAY,2015-05-22T13:55:00Z,32.8,17.5,10,5,,4.97,29.66929,,TRUE,HZ,CLR,,,,,,,,METAR, AO2 SLP045 T03280175 $
KRAL,2015-05-22T13:53:00Z,13.9,8.9,260,6,,10.0,30.0,,,,SCT,4400,OVC,7500,,,,,METAR, AO2 SLP147 T01390089
KRPJ,2015-05-22T13:55:00Z,15.1,5.4,70,4,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 T01510054
K21D,2015-05-22T13:55:00Z,15.0,5.0,0,0,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2
KVJI,2015-05-22T13:55:00Z,12.8,5.8,0,0,,10.0,30.280512,,,,SCT,2700,,,,,,,METAR, AO2 T01280058
KLAM,2015-05-22T13:55:00Z,6.0,6.0,170,5,,10.0,30.159449,,,,OVC,300,,,,,,,METAR, AO2 T00600060
KRNC,2015-05-22T13:55:00Z,13.0,10.0,50,6,,10.0,30.301182,,,,CLR,,,,,,,,METAR,
KQEN,2015-05-22T13:50:00Z,-3.0,-5.0,,,,6.21,,,,,CLR,,,,,,,,METAR, A02 TSNO
KPLN,2015-05-22T13:54:00Z,9.4,-5.0,320,11,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 SLP236 T00941050
KAFN,2015-05-22T13:52:00Z,16.1,1.7,280,11,16,10.0,29.840551,,,,CLR,,,,,,,,METAR, AO2 SLP109 T01610017
KBJI,2015-05-22T13:53:00Z,13.1,3.8,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01310038
KFRM,2015-05-22T14:15:00Z,17.0,2.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO1
KOKB,2015-05-22T13:52:00Z,16.1,10.6,310,4,,10.0,30.0,,,,SCT,2700,SCT,4200,BKN,7000,,,METAR, AO2 SLP160 T01610106
KQFT,2015-05-22T14:00:00Z,15.0,6.0,190,1,,6.21,29.920275,,,,FEW,7000,,,,,,,METAR, A02 TSNO
KCON,2015-05-22T13:51:00Z,18.3,2.2,0,6,,10.0,29.799213,,,,CLR,,,,,,,,METAR, AO2 SLP093 T01830022
KW81,2015-05-22T13:55:00Z,16.3,5.5,290,8,,10.0,30.159449,,,,CLR,,,,,,,,SPECI, AO1 T01630055
KBPT,2015-05-22T13:53:00Z,17.8,16.1,30,7,,10.0,30.159449,,,,OVC,500,,,,,,,METAR, AO2 SLP211 T01780161
KJEF,2015-05-22T13:53:00Z,15.6,9.4,0,0,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2 SLP236 T01560094
KSJS,2015-05-22T13:55:00Z,11.5,8.3,250,5,,10.0,30.280512,,,,CLR,,,,,,,,SPECI, AO2 T01150083
KSCR,2015-05-22T13:55:00Z,15.9,6.6,340,7,14,10.0,30.188976,,,,CLR,,,,,,,,SPECI, AO2 T01590066
KIWD,2015-05-22T13:55:00Z,11.0,2.0,240,6,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO1
KHLC,2015-05-22T13:53:00Z,10.0,8.9,150,6,,7.0,30.180119,,,-RA,SCT,1100,BKN,1600,OVC,3100,,,METAR, AO2 SLP219 P0005 T01000089
KTIW,2015-05-22T13:53:00Z,11.7,9.4,190,5,,10.0,29.958662,,TRUE,,OVC,800,,,,,,,METAR, AO2 LTG DSNT SW AND W SLP145 T01170094 $
KY63,2015-05-22T13:54:00Z,14.4,5.8,100,3,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 T01440058
KGGI,2015-05-22T13:55:00Z,16.0,5.8,320,4,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 T01600058
KARG,2015-05-22T13:55:00Z,14.0,9.0,0,0,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO1
KADC,2015-05-22T13:52:00Z,13.0,5.0,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KHQI,2015-05-22T13:55:00Z,27.0,24.0,50,8,,10.0,30.100393,,,,FEW,2400,FEW,3400,,,,,METAR, A01
KOMH,2015-05-22T13:55:00Z,17.0,8.0,0,0,,10.0,30.138779,,,,CLR,,,,,,,,SPECI, AO2
KBEH,2015-05-22T13:53:00Z,13.9,2.8,60,6,,10.0,30.180119,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP221 T01390028 $
KCMX,2015-05-22T13:53:00Z,7.2,-0.6,0,3,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 SLP239 T00721006
KCNU,2015-05-22T13:52:00Z,12.2,10.0,140,3,,10.0,30.28937,,,,FEW,4500,,,,,,,METAR, AO2 SLP253 T01220100
KOJA,2015-05-22T13:55:00Z,11.0,10.0,100,10,,10.0,30.171259,,,,SCT,500,OVC,3700,,,,,METAR, AO2 LTG DSNT SW
KCSG,2015-05-22T13:51:00Z,16.7,8.3,0,4,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 SLP223 T01670083
KM63,2015-05-22T13:56:00Z,15.3,10.5,360,2,,10.0,30.079725,,,,BKN,1900,,,,,,,METAR, AO2 BKN V SCT SLP135 T01530105
KJFZ,2015-05-22T13:55:00Z,8.7,-2.6,310,3,,10.0,30.280512,,,,BKN,1400,OVC,2100,,,,,METAR, AO2 T00871026
KHTO,2015-05-22T12:50:00Z,14.0,,320,6,,10.0,29.878937,,,,SKC,,,,,,,,METAR
KMWN,2015-05-22T13:47:00Z,0.0,-2.0,270,23,29,70.0,,,,,BKN,1500,OVC,5000,,,,,METAR, BINOVC
KMOB,2015-05-22T13:56:00Z,17.8,12.2,20,10,,10.0,30.200787,,,,FEW,1900,FEW,6000,SCT,15000,,,METAR, AO2 SLP223 CB DSNT SW TCU DSNT SW T01780122
KOKZ,2015-05-22T13:55:00Z,18.9,11.0,30,8,,10.0,30.171259,,,,BKN,3100,OVC,3700,,,,,METAR, AO2 T01890110
KAPN,2015-05-22T13:54:00Z,9.4,-2.8,310,9,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 SLP224 T00941028
KBVX,2015-05-22T13:55:00Z,13.0,9.0,170,5,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO1
K2J9,2015-05-22T13:55:00Z,21.0,12.0,30,5,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO1
K1QW,2015-05-22T13:56:00Z,14.3,8.8,270,19,26,,29.840551,,TRUE,,,,,,,,,,METAR, AO2 SLP092 T01430088 $
KCUL,2015-05-22T13:55:00Z,16.5,6.4,210,9,,10.0,30.268702,,,,CLR,,,,,,,,METAR, AO2 T01650064
KGAI,2015-05-22T14:15:00Z,16.0,7.0,290,10,,10.0,30.129921,,,,CLR,,,,,,,,METAR, AO1
KRBD,2015-05-22T13:53:00Z,15.0,14.4,100,11,,3.0,30.159449,,,BR,OVC,400,,,,,,,METAR, AO2 RAE23B34E50 SLP208 P0001 T01500144
KN03,2015-05-22T13:55:00Z,12.0,3.0,300,7,,10.0,29.991142,,,,SCT,3800,,,,,,,METAR, AO2
KHHF,2015-05-22T13:55:00Z,11.8,11.5,130,8,,2.0,30.159449,,,RA,OVC,500,,,,,,,METAR, AO2 LTG DSNT SE P0001 T01180115
KFSM,2015-05-22T14:11:00Z,15.0,9.4,140,6,,10.0,30.280512,,,,SCT,2000,SCT,2600,,,,,SPECI, AO2 T01500094
KSMS,2015-05-22T14:15:00Z,21.0,10.0,30,13,,10.0,30.188976,,,,FEW,6000,,,,,,,METAR, AO2
KMAN,2015-05-22T13:55:00Z,11.0,11.0,0,0,,10.0,29.890747,,,,OVC,9000,,,,,,,METAR, AO1
KFSW,2015-05-22T13:55:00Z,16.0,9.0,0,0,,10.0,30.209646,,,,CLR,,,,,,,,SPECI, AO2
KGHW,2015-05-22T14:01:00Z,16.0,2.0,140,4,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KFSE,2015-05-22T13:53:00Z,13.0,4.0,220,6,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KAMA,2015-05-22T13:58:00Z,10.6,10.6,140,9,,2.5,30.15059,,,BR,OVC,700,,,,,,,SPECI, AO2 T01060106
KDTS,2015-05-22T13:53:00Z,20.6,13.9,360,8,,10.0,30.171259,,,,FEW,7000,,,,,,,METAR, AO2 SLP217 T02060139 TSNO
KDRM,2015-05-22T13:55:00Z,5.1,-4.3,310,4,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 T00511043
KFDY,2015-05-22T13:53:00Z,15.6,5.6,330,7,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2 SLP209 T01560056
KCAK,2015-05-22T13:51:00Z,15.6,6.1,270,8,,10.0,30.121063,,,,SCT,12000,,,,,,,METAR, AO2 SLP198 T01560061
KINJ,2015-05-22T13:55:00Z,16.2,15.0,90,8,,7.0,30.15059,,,,OVC,400,,,,,,,METAR, AO2 LTG DSNT NW T01620150
KDHT,2015-05-22T13:53:00Z,10.6,9.4,170,12,,10.0,30.129921,,,,SCT,700,OVC,1100,,,,,METAR, AO2 SLP180 T01060094
KOVL,2015-05-22T14:13:00Z,15.0,2.0,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KNBG,2015-05-22T13:55:00Z,19.4,16.1,50,8,,8.0,30.171259,,TRUE,,BKN,1400,BKN,4000,BKN,25000,,,METAR, AO2 SLP214 BKN014 V SCT T01940161 $
KCNB,2015-05-22T13:54:00Z,16.0,3.7,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 T01600037
K1P1,2015-05-22T13:55:00Z,17.4,5.3,280,7,,10.0,29.790354,,,,SCT,9000,SCT,12000,,,,,METAR, AO2 T01740053
KLWM,2015-05-22T13:54:00Z,18.3,2.8,0,3,,10.0,29.819881,,,,CLR,,,,,,,,METAR, AO2 SLP097 T01830028
KJYR,2015-05-22T13:55:00Z,12.0,9.0,0,0,,10.0,30.239174,,,,CLR,,,,,,,,SPECI, AO2
KOAK,2015-05-22T13:53:00Z,13.3,10.0,260,10,,10.0,30.0,,TRUE,,FEW,1000,OVC,4100,,,,,METAR, AO2 SLP158 T01330100 $
KGON,2015-05-22T13:56:00Z,18.9,5.6,330,9,,10.0,29.84941,,,,CLR,,,,,,,,METAR, AO2 SLP108 T01890056
KRQO,2015-05-22T14:15:00Z,11.0,11.0,60,7,,,30.188976,,,,OVC,500,,,,,,,METAR, AO2 PWINO
KFZY,2015-05-22T13:54:00Z,12.2,3.3,330,5,,10.0,29.991142,,,,CLR,,,,,,,,METAR, AO2 SLP155 T01220033
KFFT,2015-05-22T13:53:00Z,14.4,7.2,250,7,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2 SLP247 T01440072
K2WX,2015-05-22T13:56:00Z,12.8,5.6,100,8,,,30.029528,,,,,,,,,,,,SPECI, AO1 SLP165 T01280056
KT35,2015-05-22T13:55:00Z,18.0,17.7,100,5,,1.5,30.138779,,,BR,OVC,200,,,,,,,SPECI, AO2 T01800177
KELN,2015-05-22T13:53:00Z,18.3,11.7,330,11,20,10.0,29.84941,,,,BKN,9000,,,,,,,METAR, AO2 RAB1257E34 SLP097 P0001 T01830117
KRKD,2015-05-22T13:55:00Z,10.0,8.0,180,7,,10.0,29.799213,,,,OVC,600,,,,,,,METAR, AO1
KUKI,2015-05-22T13:56:00Z,13.3,9.4,0,0,,10.0,29.991142,,,,OVC,2100,,,,,,,METAR, AO2 SLP148 T01330094
KIAG,2015-05-22T13:53:00Z,11.1,3.3,0,3,,10.0,30.041338,,,,FEW,2800,FEW,6000,,,,,METAR, AO2 SLP178 T01110033
KO86,2015-05-22T13:55:00Z,10.0,9.0,0,0,,10.0,29.991142,,,,OVC,2900,,,,,,,METAR, AO1
KMTV,2015-05-22T13:55:00Z,16.4,5.3,360,6,,10.0,30.230314,,,,CLR,,,,,,,,METAR, AO2 T01640053
KPMD,2015-05-22T13:53:00Z,11.1,5.0,230,16,,10.0,29.949802,,,,BKN,3400,BKN,5500,,,,,METAR, AO2 SLP130 T01110050
KIYA,2015-05-22T13:55:00Z,18.3,16.8,60,6,,,30.171259,,,,OVC,700,,,,,,,SPECI, AO2 T01830168 PWINO
KOFK,2015-05-22T13:56:00Z,13.3,7.2,0,0,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2 SLP230 T01330072
KCQC,2015-05-22T13:53:00Z,5.6,5.0,230,3,,10.0,30.15059,,,,BKN,400,BKN,900,OVC,1300,,,METAR, AO2 SLP184 T00560050
KMMU,2015-05-22T13:45:00Z,20.0,7.0,310,9,14,10.0,29.940945,,,,SKC,,,,,,,,METAR
KMQE,2015-05-22T13:54:00Z,17.8,3.9,310,9,17,,29.811024,,,,,,,,,,,,METAR, AO1 SLP103 T01780039
KCFV,2015-05-22T13:52:00Z,12.8,10.6,120,4,,10.0,30.268702,,,,SCT,4600,,,,,,,METAR, AO2 SLP251 T01280106
KBIF,2015-05-22T13:58:00Z,14.9,10.4,40,3,,8.0,30.079725,,TRUE,,OVC,1400,,,,,,,METAR, AO2 SLP141 T01490104 $
KCMD,2015-05-22T13:55:00Z,12.8,8.1,30,9,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 T01280081
KU68,2015-05-22T13:55:00Z,11.0,9.0,0,0,,10.0,29.958662,,,,CLR,,,,,,,,METAR, AO2
KMGG,2015-05-22T14:17:00Z,16.2,4.2,70,3,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 T01620042
KPOB,2015-05-22T13:58:00Z,18.2,7.9,50,12,19,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 SLP222 T01820079
KCRS,2015-05-22T13:53:00Z,16.1,15.0,90,11,,10.0,30.180119,,,,OVC,500,,,,,,,METAR, AO2 CIG 004V010 SLP217 T01610150
KDNS,2015-05-22T13:55:00Z,16.0,8.0,320,5,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
KGPM,2015-05-22T13:50:00Z,16.0,16.0,80,7,,7.0,30.180119,,,,OVC,900,,,,,,,METAR
KXVG,2015-05-22T13:56:00Z,14.0,3.0,210,4,,10.0,30.209646,,,,CLR,,,,,,,,METAR, AO2
KGMU,2015-05-22T13:53:00Z,17.2,6.7,30,10,,10.0,30.221457,,,,CLR,,,,,,,,METAR, AO2 SLP228 T01720067
KMKC,2015-05-22T13:54:00Z,14.4,9.4,230,6,,10.0,30.268702,,,,CLR,,,,,,,,METAR, AO2 SLP248 T01440094
KSUE,2015-05-22T14:15:00Z,9.0,-3.0,340,5,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO1
KCFD,2015-05-22T13:55:00Z,17.6,17.6,80,5,,7.0,30.159449,,,,OVC,300,,,,,,,METAR, AO2 T01760176
KLSE,2015-05-22T13:53:00Z,14.4,6.7,110,3,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2 SLP222 T01440067
KOVS,2015-05-22T13:53:00Z,15.0,3.9,0,3,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2 SLP229 T01500039
KMNI,2015-05-22T14:15:00Z,19.0,8.0,20,8,17,10.0,30.180119,,,,SCT,5000,,,,,,,METAR, AO2
KJAN,2015-05-22T13:54:00Z,15.6,9.4,30,10,,10.0,30.250984,,,,SCT,10000,,,,,,,METAR, AO2 SLP242 T01560094
